     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs
     200           45.01589492         44.33832621          0.67756871         15.03795049         79.00259357       1975.55529811          0.00000000
     201           45.00705294         44.30637153          0.70068141         15.18418845         78.94565630       1988.35542499          0.00000000
     202           44.99819265         44.27777450          0.72041815         14.99811662         78.89470176       1999.09507238          0.00000000
     203           44.98952548         44.25213521          0.73739027         14.52150477         78.84901734       2007.12070668          0.00000000
     204           44.98122072         44.22849508          0.75272564         13.85098859         78.80689506       2012.55321030          0.00000000
     205           44.97337231         44.20559417          0.76777814         13.12614380         78.76608993       2016.19583944          0.00000000
     206           44.96599225         44.18216908          0.78382317         12.50712907         78.72435080       2019.27931242          0.00000000
     207           44.95901540         44.15722112          0.80179428         12.13522131         78.67989822       2023.11833893          0.00000000
     208           44.95232606         44.13019859          0.82212748         12.08265686         78.63174912       2028.78097545          0.00000000
     209           44.94578415         44.10106173          0.84472242         12.32195792         78.57983270       2036.84811670          0.00000000
     210           44.93925791         44.07022825          0.86902966         12.74264144         78.52489321       2047.32072500          0.00000000
     211           44.93264927         44.03842277          0.89422650         13.20160181         78.46822180       2059.68096929          0.00000000
     212           44.92590877         44.00647255          0.91943622         13.57007821         78.41129249       2073.07651358          0.00000000
     213           44.91903789         43.97509942          0.94393847         13.75939601         78.35539145       2086.56825346          0.00000000
     214           44.91207956         43.94475501          0.96732455         13.72959373         78.30132339       2099.37187114          0.00000000
     215           44.90510002         43.91553378          0.98956624         13.48936771         78.24925664       2111.03247033          0.00000000
     216           44.89817490         43.88717966          1.01099524         13.09174002         78.19873490       2121.49843487          0.00000000
     217           44.89133525         43.85918001          1.03215524         12.62552530         78.14884477       2131.06678609          0.00000000
     218           44.88460264         43.83092161          1.05368102         12.19974425         78.09849360       2140.27406066          0.00000000
     219           44.87795104         43.80186917          1.07608187         11.91804504         78.04672759       2149.70442586          0.00000000
     220           44.87132089         43.77172229          1.09959859         11.84630420         77.99301150       2159.81703437          0.00000000
     221           44.86463263         43.74051278          1.12411984         11.98801567         77.93740200       2170.81474014          0.00000000
     222           44.85781296         43.70861859          1.14919437         12.28456308         77.88057252       2182.58951189          0.00000000
     223           44.85080722         43.67669166          1.17411556         12.64057603         77.82368470       2194.74322339          0.00000000
     224           44.84360084         43.64551790          1.19808294         12.95687830         77.76813890       2206.68321749          0.00000000
     225           44.83622329         43.61584451          1.22037878         13.15528320         77.71526648       2217.75538555          0.00000000
     226           44.82874946         43.58821739          1.24053207         13.19143663         77.66604014       2227.38714894          0.00000000
     227           44.82127674         43.56286856          1.25840818         13.05874251         77.62087327       2235.19769223          0.00000000
     228           44.81390982         43.53968005          1.27422977         12.78662198         77.57955567       2241.06333804          0.00000000
     229           44.80673696         43.51823100          1.28850596         12.43429631         77.54133749       2245.11861734          0.00000000
     230           44.79981181         43.49791366          1.30189815         12.07946080         77.50513579       2247.70089800          0.00000000
     231           44.79314364         43.47808686          1.31505679         11.80095038         77.46980815       2249.25473889          0.00000000
     232           44.78669960         43.45822750          1.32847211         11.65720363         77.43442248       2250.22106228          0.00000000
     233           44.78040970         43.43804245          1.34236725         11.66775741         77.39845651       2250.93380499          0.00000000
     234           44.77419297         43.41751515          1.35667782         11.80771015         77.36188070       2251.55501653          0.00000000
     235           44.76797148         43.39687875          1.37109274         12.01889087         77.32511050       2252.04961215          0.00000000
     236           44.76168877         43.37652706          1.38516171         12.23086773         77.28884761       2252.21094950          0.00000000
     237           44.75531984         43.35688971          1.39843012         12.38120564         77.25385753       2251.72485703          0.00000000
     238           44.74887382         43.33830590          1.41056792         12.42895426         77.22074465       2250.25629727          0.00000000
     239           44.74238088         43.32092979          1.42145109         12.36081476         77.18978368       2247.53413033          0.00000000
     240           44.73588737         43.30469075          1.43119663         12.19152790         77.16084875       2243.42295209          0.00000000
     241           44.72944437         43.28931606          1.44012831         11.95962908         77.13345394       2237.95939612          0.00000000
     242           44.72305702         43.27440702          1.44865000         11.71880663         77.10688882       2231.33159811          0.00000000
     243           44.71673532         43.25954580          1.45718953         11.52505290         77.08040891       2223.86259807          0.00000000
     244           44.71045668         43.24440344          1.46605325         11.42144410         77.05342805       2215.92859069          0.00000000
     245           44.70417708         43.22881993          1.47535716         11.42521581         77.02566116       2207.88675623          0.00000000
     246           44.69785308         43.21283664          1.48501644         11.52299083         76.99718194       2200.01527524          0.00000000
     247           44.69144393         43.19667447          1.49476946         11.67670414         76.96838398       2192.46864304          0.00000000
     248           44.68493264         43.18066584          1.50426680         11.83691997         76.93985960       2185.27425221          0.00000000
     249           44.67832621         43.16516052          1.51316570         11.95726391         76.91223201       2178.35428703          0.00000000
     250           44.67165618         43.15043094          1.52122524         12.00529597         76.88598666       2171.57461176          0.00000000
     251           44.66497154         43.13660173          1.52836981         11.96830214         76.86134560       2164.80339799          0.00000000
     252           44.65832745         43.12362021          1.53470725         11.85437298         76.83821496       2157.96453568          0.00000000
     253           44.65177280         43.11127301          1.54049978         11.68951072         76.81621457       2151.07227430          0.00000000
     254           44.64534128         43.09924187          1.54609941         11.51130502         76.79477732       2144.23949144          0.00000000
     255           44.63903998         43.08718148          1.55185850         11.35983351         76.77328797       2137.65508285          0.00000000
     256           44.63285778         43.07479839          1.55805940         11.26732087         76.75122362       2131.54585240          0.00000000
     257           44.62676486         43.06191072          1.56485414         11.24941241         76.72826021       2126.12240422          0.00000000
     258           44.62072282         43.04847537          1.57224745         11.30134410         76.70432093       2121.53207976          0.00000000
     259           44.61469440         43.03457857          1.58011583         11.40062859         76.67955943       2117.82760037          0.00000000
     260           44.60865175         43.02039561          1.58825614         11.51485180         76.65428806       2114.95967519          0.00000000
     261           44.60258269         43.00613284          1.59644984         11.61116361         76.62887448       2112.79529982          0.00000000
     262           44.59648555         42.99196836          1.60451719         11.66429951         76.60363602       2111.15279930          0.00000000
     263           44.59037292         42.97800692          1.61236601         11.66151718         76.57875934       2109.85155824          0.00000000
     264           44.58425739         42.96425904          1.61999834         11.60418342         76.55426321       2108.75258560          0.00000000
     265           44.57817075         42.95064773          1.62752302         11.50635687         76.53001039       2107.79933312          0.00000000
     266           44.57211428         42.93703867          1.63507560         11.39089636         76.50576160       2107.00853778          0.00000000
     267           44.56608730         42.92328391          1.64280339         11.28372591         76.48125320       2106.47107789          0.00000000
     268           44.56007890         42.90926653          1.65081236         11.20735250         76.45627686       2106.31863893          0.00000000
     269           44.55407076         42.89493486          1.65913590         11.17521435         76.43074050       2106.68526630          0.00000000
     270           44.54804204         42.88031810          1.66772394         11.18859775         76.40469618       2107.67077082          0.00000000
     271           44.54197906         42.86552076          1.67645829         11.23715697         76.37833008       2109.31708098          0.00000000
     272           44.53586272         42.85069859          1.68516413         11.30269560         76.35191975       2111.59270973          0.00000000
     273           44.52969681         42.83602341          1.69367341         11.36466554         76.32577132       2114.41334463          0.00000000
     274           44.52349244         42.82164613          1.70184631         11.40553061         76.30015370       2117.65932766          0.00000000
     275           44.51726444         42.80766692          1.70959751         11.41464098         76.27524538       2121.20649491          0.00000000
     276           44.51103611         42.79411917          1.71691693         11.39002062         76.25110583       2124.95983571          0.00000000
     277           44.50482903         42.78096971          1.72385932         11.33804059         76.22767595       2128.87216209          0.00000000
     278           44.49866052         42.76813384          1.73052668         11.27128020         76.20480482       2132.95195108          0.00000000
     279           44.49254092         42.75550016          1.73704076         11.20509693         76.18229397       2137.25582671          0.00000000
     280           44.48648105         42.74295848          1.74352257         11.15365113         76.15994705       2141.87264060          0.00000000
     281           44.48045988         42.73042381          1.75003607         11.12633961         76.13761262       2146.88422742          0.00000000
     282           44.47447657         42.71785141          1.75662516         11.12558366         76.11521095       2152.36172499          0.00000000
     283           44.46852991         42.70524040          1.76328950         11.14660503         76.09274051       2158.33807877          0.00000000
     284           44.46259057         42.69262613          1.76996445         11.17915382         76.07026422       2164.78875453          0.00000000
     285           44.45666144         42.68006451          1.77659693         11.21053698         76.04788178       2171.66142595          0.00000000
     286           44.45074108         42.66761326          1.78312782         11.22898329         76.02569598       2178.87505790          0.00000000
     287           44.44482742         42.65531442          1.78951301         11.22646290         76.00378175       2186.34158845          0.00000000
     288           44.43892501         42.64318279          1.79574222         11.20039308         75.98216546       2193.98921864          0.00000000
     289           44.43303733         42.63120252          1.80183481         11.15400521         75.96081886       2201.77459000          0.00000000
     290           44.42716496         42.61933208          1.80783288         11.09540731         75.93966797       2209.68902508          0.00000000
     291           44.42131949         42.60751602          1.81380347         11.03558335         75.91861396       2217.76202334          0.00000000
     292           44.41547544         42.59570010          1.81977535         10.98575749         75.89756019       2226.03089313          0.00000000
